Date,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,ANSS,ASML,ATVI,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CHTR,CMCSA,COST,CPRT,CSGP,CSX,CTAS,CTSH,DLTR,DXCM,EBAY,ENPH,EXC,FAST,FISV,FTNT,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTU,ISRG,KDP,KLAC,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,NXPI,ODFL,ORLY,PAYX,PCAR,PEP,REGN,SBUX,SGEN,SIRI,SNPS,TMUS,TXN,VRSK,VRTX,WBA,WBD,XEL
2019-12-17,3.3280158182354915,3.759033950334658,5.964781778984951,2.4276041019914905,9.074024189314239,5.997023930602785,7.38020774866974,3.594215934729215,4.2960930524819885,6.717485119574065,5.029991463511702,10.369634764722553,2.4524999618530274,2.3871885538685946,3.2572227881540785,0.5840448781107022,7.049796917771178,7.657779412008216,3.0585364615267854,3.4351590778719703,6.9834042264372505,8.139663409288374,3.5694650617409316,7.314891899859883,2.1595670318511244,1.8950958624900138,19.744444604371306,2.161330505806097,4.304347774083486,1.2276578674384608,1.7471106047970835,7.091101699815654,5.2347485126183235,2.7195398724055435,4.798142914843419,4.773763013654136,3.4388132219336462,6.210410940599847,7.792824870774751,4.793777240444625,3.5229915198917117,0.7064310137683973,3.848579978700491,7.929698077225814,3.26627138884334,4.024496294375835,3.3956693423364195,1.4320789458038128,8.76442299062418,2.6425046923845383,5.431516156182125,9.870201782324962,6.357873415430587,6.632929435612761,4.724887603687829,2.910020341151469,2.2724526856645615,2.031574339041205,3.0634325830566733,3.4180770287146935,5.978204162513622,3.7826086477656453,4.785889217217569,6.094506966945171,4.7295594927991065,3.2350034862118497,3.693393764018563,1.9032895176447004,1.2903692693746573,2.2594711313440645
2019-12-18,3.3274559449436576,3.7494589423965414,5.880452197530566,2.4338540461121383,9.06729533015968,6.033730174123145,7.428819308195407,3.5740005712195626,4.281462880237789,6.668853035009793,4.999143082363628,10.390775177170514,2.448500061035156,2.3537367502241757,3.2713429205105635,0.5947791696133085,7.065040199697848,7.6839542764704865,3.0278745371356783,3.4643022211681402,6.954843612870208,8.22881603489032,3.549337336799146,7.3528917834684515,2.1539804448810864,1.8509677991495876,20.076851666823995,2.185724849309246,4.342809235873241,1.2339437264700512,1.7018031808368508,7.0710929567170355,5.19277706908984,2.7248818595971893,4.775998638209178,4.754806843415377,3.4448615833705785,6.260763830249222,7.6868616624376305,4.726302365830028,3.532295586417739,0.7086401484978998,3.934242842728501,8.037918490912986,3.239369441681477,4.053347614739682,3.360892519025615,1.4518281225948166,8.791547184652947,2.6678890805831306,5.391334679495796,9.689214265608419,6.418711987715739,6.669280128503364,4.751445871617499,2.9693252315439316,2.2570723098623886,2.031574339041205,3.019160074896829,3.3996153611403246,5.913855546306405,3.793478202419832,4.804401225419902,6.108239260706747,4.7129114374231955,3.2502688373342,3.6616237297888863,1.8825657980387562,1.295981442105593,2.2719800119676243
2019-12-19,3.2851944796322603,3.7245187309818615,5.9450725513495835,2.436458172938896,9.158142630019473,6.008928586633838,7.401041558012371,3.5824112557947996,4.246550061447383,6.5743044540927364,5.030848217707746,10.544843007547957,2.464999961853027,2.35088964956914,3.2507083425777705,0.6003903294124501,7.081300734212911,7.584457840089946,3.0153309621955535,3.4183051171947834,6.916248475630179,8.076042301498102,3.577319742561305,7.411008199200737,2.1752793493277127,1.8427440294879813,20.285184996478026,2.1662094675634074,4.3143811295602434,1.2369500640717663,1.7018031808368508,7.041988615467883,5.270863865320151,2.70844487946434,4.759170449139161,4.736971843363917,3.414619478471729,6.202870255754523,7.727013775416474,4.758321533166061,3.546370857104947,0.7007854212276752,3.9297696386950065,8.043453549964772,3.2367659135333806,4.059880153721702,3.3543306889521083,1.4617026600869674,8.720664819437863,2.6551968057893456,5.380852392879419,10.056672839398013,6.424335740954745,6.616535753966712,4.66341844109193,2.8957054752086933,2.2150508670408495,2.0192707244204073,3.032613188582395,3.3780769935021033,6.149454965490551,3.8260868663823913,4.829549714480628,6.142164799080159,4.6740655985373465,3.193291972313384,3.7004537431258986,1.8930921039216406,1.3011925159816409,2.287348143211754
2019-12-20,3.3635600852194627,3.7917677017449587,6.001615360941223,2.4783852705007683,9.263795884426736,6.072420590055712,7.541666128569201,3.6088242502405503,4.287281767929172,6.621805158616686,5.089974390535105,10.328956063838385,2.5270000457763673,2.380387562391193,3.284909181853388,0.6116125559466419,7.1229669970540765,7.80295894248229,3.0480836596317182,3.4392555911387586,6.900038588659174,8.186310008783254,3.5630828877820275,7.515786067434125,2.198673273836131,1.8557817168303252,20.11018505608267,2.196702280621493,4.356187149493791,1.2394097416856158,1.721682992295916,7.098984366506993,5.382137503404941,2.6952947937335816,4.799762559548971,4.776180720657935,3.456373000151462,6.265628381124533,7.763126605261128,4.80897254356401,3.527464592046482,0.7025036735420792,3.9548201955930393,8.242181005848956,3.2497831128856878,4.1175827944493975,3.415354331940493,1.4707765896709364,8.734751473028725,2.6915809825683765,5.49790361598502,10.036563735216413,6.445808040566849,6.649679164728135,4.772542479870302,2.915473772006181,2.2035156244781935,2.0369108438623917,3.056991420927905,3.41500003521259,5.967825493935978,3.85326088259317,4.9252531833836155,6.29483033802824,4.707732029872621,3.226188098619811,3.6917127066863387,1.9187500843092025,1.3200329992881756,2.2898499193364663
2019-12-23,3.358522293238441,3.813812985280549,5.918577969636982,2.475520671386692,9.198519892292559,6.145833455538624,7.739583343681361,3.6001181616186613,4.308063147285616,6.6840082813705575,5.107112089501231,10.267136950506258,2.5200000762939454,2.395413216344052,3.2995829864184305,0.6103927648997239,7.137195352427237,7.750284737917391,3.071777049426114,3.4516619292509407,7.002701795057265,8.370549467644794,3.5787922494227744,7.565241766958349,2.2049582008267663,1.8876742849154604,19.784258740314577,2.2088994523730676,4.339464996684068,1.242142603127626,1.7286176995081897,7.069273559528242,5.237188783179773,2.7409081346874267,4.773428694503918,4.760868754518665,3.4608607438165695,6.405740511509046,7.83368971312371,4.84858908643243,3.530744863160958,0.7096219601456851,4.000447422788427,8.258510823741247,3.3381545428001975,4.109961706629443,3.442913517632775,1.4803842917959273,8.91757796176385,2.713580721118232,5.524807494080521,10.096892442531749,6.559816005210299,6.761582070216191,4.731848343842066,2.917177774122857,2.196100066500516,2.0410614335910733,3.0754179169532483,3.408461644099309,6.1401140054023395,3.8913041943075104,4.8899756934624845,6.257673707961971,4.7724749065113405,3.2188779212351517,3.714069435439569,1.9312499941179626,1.3184295213650512,2.3009291746497413
2019-12-24,3.3378114655516176,3.7844192738997617,5.919224311219142,2.4432290616341805,9.317631891845371,6.088293590911181,8.003471639283301,3.5830016135770584,4.241562733344994,6.64985289125757,5.036846477722021,10.24984007168503,2.489500045776367,2.3854489674041126,3.3097292035947143,0.620151232871205,7.129065085169706,7.839701095421575,3.0731705436794123,3.439957809735193,6.95098445249524,8.300166037519308,3.576828719670453,7.576976410697182,2.1871508632883865,1.8605957875427466,20.08611007820924,2.208289465832553,4.49665540198688,1.2374965778938594,1.7133612025520555,7.035925345965338,5.265495083911354,2.74542839827855,4.747482147479663,4.7310152591690215,3.442520358998653,6.449282436061369,7.850083213691654,4.822720911552571,3.554601429996175,0.707658290032526,3.9765152522196656,8.184057395513143,3.30445477636075,4.114588765997405,3.43864826550794,1.4662395739756007,8.903791316119081,2.6877733324080366,5.502445531436163,10.137112045665484,6.565950725070412,6.697790435883875,4.668023203229739,2.894683021931909,2.185938052132853,2.0321671834923696,3.055442277519487,3.3923075749323917,5.978723214718753,3.869565084999137,4.879147975415655,6.223748169588559,4.76248584748056,3.216297607747568,3.7058329213943466,1.9375000745058069,1.322839009195608,2.235168046415514
2019-12-26,3.349286305685052,3.793326613612243,5.957996424907717,2.4440102798139938,9.334791355500464,6.11210328141548,8.157986078342356,3.581525944276935,4.270157931633777,6.673603588662937,5.039417394071464,10.290518772569198,2.4924999237060548,2.407829249259113,3.3375786174775133,0.6272261047010116,7.078252077827576,7.819054224208326,3.1170730559698483,3.4467460418945186,7.015051932738245,8.277670589221625,3.5837013547091217,7.518580314457244,2.1777234728024335,1.8714272170981687,20.060184265769248,2.216827416266145,4.54180598006422,1.2350369002800097,1.7105872138502969,7.063816755755295,5.252805956252227,2.741319153245338,4.739279170811746,4.718191039754358,3.4448615833705785,6.399902753522865,7.971252281998299,4.783647038365035,3.5718971815877825,0.7034854851898645,3.9941848688848167,8.164129324674017,3.317761084967444,4.1306474570953,3.453084041361431,1.4670402836904848,8.916528848610891,2.697503958064688,5.505240843410614,10.137112045665484,6.620654577495451,6.708125192897281,4.719640331801054,2.8837764202563805,2.1864873119796715,2.028757818970276,3.0718304531462186,3.412692436805138,5.976647401819058,3.8913041943075104,4.850856058463601,6.256865780971825,4.761746335339825,3.2109224194220016,3.708186247763458,1.919078976469027,1.3276492900489103,2.24553262541022
2019-12-27,3.35068577538554,3.802679065475148,5.987075879934779,2.446354133035575,9.379206138633572,6.110119109003272,8.13367996744262,3.574443226978495,4.310058078526572,6.728116226347107,5.0736931188843695,10.22741815552785,2.528499984741211,2.3950178996641376,3.359825305980932,0.6260063136540936,7.153455111597339,7.925865750560468,3.1428569529767465,3.4669942972420595,7.04284047866427,8.320453004524952,3.5807560600806396,7.502933554349149,2.1819135129260165,1.8475579471687187,20.13425862110529,2.2192668971448,4.573578644521009,1.240776245489507,1.7105872138502969,7.052296219881991,5.301610436613181,2.7277583624719677,4.798494777955239,4.779334112057405,3.4550073851725682,6.370712478912918,7.90045135599391,4.838277810441009,3.5687960080888783,0.7096219601456851,4.009170290102998,8.190423600316029,3.363610060913775,4.174741368417195,3.4796587648115196,1.465972738608441,8.974973689280262,2.705119258385368,5.571278555997175,10.098720986702519,6.597136851195501,6.744475885787884,4.7081816965934,2.8926381153783396,2.190332445219188,2.0290543542909463,3.059437305878876,3.3888461773212137,5.901920117034197,3.896739101209916,4.904645556587065,6.245557268180687,4.767295498960767,3.2016772529782487,3.7080179881342334,1.938157858825456,1.337270004671586,2.2448178127550773
2019-12-30,3.338371125314355,3.796889209716968,5.965428120567109,2.44687487892807,9.348250100646014,6.086309418498973,8.010416242397511,3.562048190261821,4.297921570333566,6.7048183570725834,5.085689638912919,10.138372709005123,2.5415000915527344,2.375405317250686,3.3744665065092767,0.6238106525440047,7.112804550654643,7.864412346521378,3.1428569529767465,3.4433521044055464,7.0250870453262895,8.290781439781078,3.57535593190344,7.517462445111102,2.170041998965343,1.8615986041674046,20.112037303500045,2.205849984953898,4.466555016601987,1.240776245489507,1.7105872138502969,7.070486490987438,5.244021354578225,2.7010481129984383,4.75276278013491,4.754141198740514,3.4448615833705785,6.4247139673036555,7.89379897352107,4.83285111363216,3.5665294403991257,0.7069218961834958,3.981659761077596,8.096042101248798,3.3236911350936924,4.1643982855251975,3.4619421990753865,1.4657058014345785,9.037764071876142,2.6831195198355124,5.555206178583141,9.829982179191227,6.557771358624166,6.708125192897281,4.683658151805674,2.8987730950729427,2.178522494155176,2.026385988785265,3.0472073834872035,3.38500008216271,5.899844304134502,3.880434639653324,4.89416693065092,6.257673707961971,4.742878050002452,3.192431758459036,3.7044881268272345,1.943750029410187,1.3296535609947802,2.2494638905086433
2019-12-31,3.3254968154804323,3.7681638461223512,5.914377981888385,2.4523436048689047,9.258748983351708,6.019841345679883,7.824652413872119,3.545521774846953,4.257689104019911,6.672246484843977,5.031705298784445,10.029468353743654,2.4885000228881835,2.3351522807877902,3.33296951999701,0.6196632978396195,7.094511836997678,7.841001478683618,3.1442507130625996,3.4527152571455924,7.004245341424241,8.201214493612547,3.543446185731094,7.496786551972078,2.148743094518717,1.8788486416410384,20.044443694848596,2.1838953549711055,4.207357820595841,1.2405029154955742,1.7041147499076086,6.995300931440691,5.2015616707638435,2.657078532760938,4.682738797709264,4.680488818439266,3.4429106622987034,6.374848052379477,7.806604546948736,4.752171092764496,3.526510405817178,0.7074128254161827,3.9675688441526775,8.068087223425218,3.3430720484538283,4.1287423927993805,3.446194307515417,1.4691752720478704,8.733552355902718,2.684811844659881,5.477638004033689,9.672760854997824,6.514826369349102,6.704561455455169,4.687941985879656,2.88002725155224,2.172480164372492,2.0262378342200176,3.0463922543824853,3.3630770169771633,5.910742024917277,3.85326088259317,4.848410814793644,6.295638265018387,4.707732029872621,3.1793162858216366,3.674567153065669,1.9348684352933536,1.3124167085274412,2.2619729074687767
2020-01-02,3.3616009557562374,3.8291778489768453,5.951857905426817,2.4609374022111337,9.461642621259275,6.150793697348047,8.135416449358075,3.585657548130652,4.272818009074349,6.81452149406362,5.133676045907773,10.22805939613292,2.5149999618530274,2.365045510289758,3.368619648464867,0.6264942486856792,7.13211374155504,7.924077661557643,3.1609755682602843,3.4417133562262787,7.055191205260307,8.3499866378985,3.5748649090125877,7.540094396434756,2.1749302459147843,1.8993080595896195,20.23703645358198,2.2204866375841275,4.409699122930612,1.2511614697669986,1.7142858654526416,7.033499945644757,5.251342166262573,2.692829309416714,4.723013962720641,4.724708476370082,3.463201968188495,6.361712354571049,7.817771123784071,4.722865273832888,3.5528120919284034,0.7091310309129982,4.043390795820437,8.186548298785494,3.3685275665674057,4.1235708513533815,3.47867455287755,1.4694422092217325,8.645886009557037,2.705965420797552,5.547868418006304,10.027422409133097,6.575153584962291,6.780470123365554,4.695866490657341,2.914110414292503,2.1749519122611223,2.0289059735355233,3.081940442701444,3.38923087486854,5.899844304134502,3.874999991901543,4.9008034115093135,6.371566762863491,4.777284557991547,3.209632426715939,3.702134800458123,1.949999984314567,1.315623511457619,2.2712651993124817
2020-01-03,3.302546921684467,3.7423330706265565,5.960904715520345,2.429166538351117,9.390982925699591,6.020833242664891,8.338541123395187,3.499483774673809,4.238736496193991,6.74146154075807,4.972579125957086,10.170083816427526,2.494000053405762,2.299485931444413,3.326389866347306,0.633081232015946,7.16869916886897,7.893513445428338,3.124041856399115,3.394779722670088,7.149363434352387,8.493237842182165,3.53460974003456,7.4900810412641725,2.1326816736292,1.8656103297610893,20.073147171989245,2.190603578424855,4.814381408645536,1.2388630816977506,1.6953305405327472,6.974685260014664,5.291361579515504,2.6558454770872046,4.745228611977246,4.723271860111964,3.479591134220348,6.34565777776953,7.661914684373,4.732452806231592,3.507962062975199,0.7010308858440186,4.010959639973113,8.083309691643025,3.3445184775021137,4.060696669179688,3.4580053513395055,1.4411528753877818,9.030720287751524,2.670427406430705,5.53179604059227,9.901280059375381,6.453476830442845,6.7836778133383415,4.66705943860629,2.8871846845236275,2.1507829074421725,2.0080048703268685,3.002119746222641,3.4100001408503604,5.746756369128866,3.831521773284797,4.928397144239997,6.305330923829232,4.715501141198483,3.225112995339606,3.633551816495433,1.9256579490166958,1.276339219837496,2.225875618235235
